cus_id_no,prim_acc_no,acc_opened_dt,acc_closed_dt,acc_link_created_dt,acc_link_end_dt,data_source_cde,data_source_ctry,created_dt
33337116596,3828693506294,2004-05-19T00:00:00.000+00:00,,2004-05-19T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-05-19T00:00:00.000+00:00
5393001075,3859119240857,1990-04-08T00:00:00.000+00:00,1991-06-15T00:00:00.000+00:00,1990-04-08T00:00:00.000+00:00,1991-06-15T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-04-08T00:00:00.000+00:00
67073521411,3866998686242,1990-12-10T00:00:00.000+00:00,1993-07-17T00:00:00.000+00:00,1990-12-10T00:00:00.000+00:00,1993-07-17T00:00:00.000+00:00,CUST ACCT LINK,CA,1990-12-10T00:00:00.000+00:00
96552508182,3935195266983,1996-07-27T00:00:00.000+00:00,2001-02-04T00:00:00.000+00:00,1996-07-27T00:00:00.000+00:00,2001-02-04T00:00:00.000+00:00,CUST ACCT LINK,US,1996-07-27T00:00:00.000+00:00
2862434646,3936025026693,1991-07-16T00:00:00.000+00:00,2006-07-04T00:00:00.000+00:00,1991-07-16T00:00:00.000+00:00,2006-07-04T00:00:00.000+00:00,CUST ACCT LINK,US,1991-07-16T00:00:00.000+00:00
19630796759,3944820063664,2007-06-12T00:00:00.000+00:00,,2007-06-12T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-06-12T00:00:00.000+00:00
56496778619,4041939911501,2002-11-17T00:00:00.000+00:00,,2002-11-17T00:00:00.000+00:00,,CUST ACCT LINK,GB,2002-11-17T00:00:00.000+00:00
47264378740,4090985998980,2001-08-20T00:00:00.000+00:00,,2001-08-20T00:00:00.000+00:00,,CUST ACCT LINK,US,2001-08-20T00:00:00.000+00:00
79136255061,4114556085524,1999-04-05T00:00:00.000+00:00,2008-05-06T00:00:00.000+00:00,1999-04-05T00:00:00.000+00:00,2008-05-06T00:00:00.000+00:00,CUST ACCT LINK,AU,1999-04-05T00:00:00.000+00:00
16323680795,4129901440479,2005-09-26T00:00:00.000+00:00,,2005-09-26T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2005-09-26T00:00:00.000+00:00
78859757515,4197674418877,1999-06-05T00:00:00.000+00:00,,1999-06-05T00:00:00.000+00:00,,CUST ACCT LINK,AT,1999-06-05T00:00:00.000+00:00
70688421830,4335664090605,2002-02-26T00:00:00.000+00:00,,2002-02-26T00:00:00.000+00:00,,CUST ACCT LINK,US,2002-02-26T00:00:00.000+00:00
87071091015,4349379396393,1992-02-23T00:00:00.000+00:00,1999-06-10T00:00:00.000+00:00,1992-02-23T00:00:00.000+00:00,1999-06-10T00:00:00.000+00:00,CUST ACCT LINK,AU,1992-02-23T00:00:00.000+00:00
93744907258,4399666829412,2008-02-02T00:00:00.000+00:00,,2008-02-02T00:00:00.000+00:00,,CUST ACCT LINK,US,2008-02-02T00:00:00.000+00:00
70602001012,4410572764890,2006-09-21T00:00:00.000+00:00,,2006-09-21T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2006-09-21T00:00:00.000+00:00
4192389123,4430242709608,1997-06-09T00:00:00.000+00:00,,1997-06-09T00:00:00.000+00:00,,CUST ACCT LINK,GB,1997-06-09T00:00:00.000+00:00
20935741380,4430308819134,2008-02-08T00:00:00.000+00:00,,2008-02-08T00:00:00.000+00:00,,CUST ACCT LINK,IT,2008-02-08T00:00:00.000+00:00
18044701228,4445356343460,1993-05-26T00:00:00.000+00:00,1999-05-12T00:00:00.000+00:00,1993-05-26T00:00:00.000+00:00,1999-05-12T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-05-26T00:00:00.000+00:00
58610148796,4452987966862,1997-04-12T00:00:00.000+00:00,2009-10-08T00:00:00.000+00:00,1997-04-12T00:00:00.000+00:00,2009-10-08T00:00:00.000+00:00,CUST ACCT LINK,US,1997-04-12T00:00:00.000+00:00
35751946119,4453548705437,1998-06-24T00:00:00.000+00:00,,1998-06-24T00:00:00.000+00:00,,CUST ACCT LINK,CH,1998-06-24T00:00:00.000+00:00
31742721523,4463062033966,1998-08-27T00:00:00.000+00:00,,1998-08-27T00:00:00.000+00:00,,CUST ACCT LINK,US,1998-08-27T00:00:00.000+00:00
50922106826,4485152644743,1998-05-22T00:00:00.000+00:00,2006-01-20T00:00:00.000+00:00,1998-05-22T00:00:00.000+00:00,2006-01-20T00:00:00.000+00:00,CUST ACCT LINK,AU,1998-05-22T00:00:00.000+00:00
36559006233,4533017687380,1991-01-26T00:00:00.000+00:00,1995-08-16T00:00:00.000+00:00,1991-01-26T00:00:00.000+00:00,1995-08-16T00:00:00.000+00:00,CUST ACCT LINK,US,1991-01-26T00:00:00.000+00:00
35317790895,4545253042316,2004-05-05T00:00:00.000+00:00,,2004-05-05T00:00:00.000+00:00,,CUST ACCT LINK,DK,2004-05-05T00:00:00.000+00:00
69311044182,4551525462842,1994-07-10T00:00:00.000+00:00,,1994-07-10T00:00:00.000+00:00,,CUST ACCT LINK,AU,1994-07-10T00:00:00.000+00:00
16778667284,4606671484115,1994-06-03T00:00:00.000+00:00,2004-10-04T00:00:00.000+00:00,1994-06-03T00:00:00.000+00:00,2004-10-04T00:00:00.000+00:00,CUST ACCT LINK,AU,1994-06-03T00:00:00.000+00:00
14056737581,4635372917468,2004-07-06T00:00:00.000+00:00,,2004-07-06T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-07-06T00:00:00.000+00:00
21557430479,4765019430342,2004-10-19T00:00:00.000+00:00,,2004-10-19T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-10-19T00:00:00.000+00:00
78229060651,4773230711104,2002-07-08T00:00:00.000+00:00,,2002-07-08T00:00:00.000+00:00,,CUST ACCT LINK,PT,2002-07-08T00:00:00.000+00:00
76091576741,4783676319854,2006-11-07T00:00:00.000+00:00,,2006-11-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-11-07T00:00:00.000+00:00
92796363607,4849529739825,2006-03-18T00:00:00.000+00:00,,2006-03-18T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-03-18T00:00:00.000+00:00
57780576343,4855421923062,2007-07-16T00:00:00.000+00:00,,2007-07-16T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-07-16T00:00:00.000+00:00
8735296125,4859438194549,2009-01-04T00:00:00.000+00:00,,2009-01-04T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2009-01-04T00:00:00.000+00:00
56041880538,4870181233199,2006-03-10T00:00:00.000+00:00,,2006-03-10T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-03-10T00:00:00.000+00:00
44275839914,4896394673370,1994-09-19T00:00:00.000+00:00,2002-12-03T00:00:00.000+00:00,1994-09-19T00:00:00.000+00:00,2002-12-03T00:00:00.000+00:00,CUST ACCT LINK,US,1994-09-19T00:00:00.000+00:00
62712911133,4923369480247,2009-11-23T00:00:00.000+00:00,,2009-11-23T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-11-23T00:00:00.000+00:00
99683853677,4933596000745,2000-12-18T00:00:00.000+00:00,,2000-12-18T00:00:00.000+00:00,,CUST ACCT LINK,AU,2000-12-18T00:00:00.000+00:00
24099805028,4977878393558,1993-10-25T00:00:00.000+00:00,,1993-10-25T00:00:00.000+00:00,,CUST ACCT LINK,AT,1993-10-25T00:00:00.000+00:00
55904666506,5013450639090,2005-11-25T00:00:00.000+00:00,,2005-11-25T00:00:00.000+00:00,,CUST ACCT LINK,CH,2005-11-25T00:00:00.000+00:00
7182655406,5091235970882,2003-01-21T00:00:00.000+00:00,,2003-01-21T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-01-21T00:00:00.000+00:00
71032886264,5103164144729,1994-01-21T00:00:00.000+00:00,1996-03-08T00:00:00.000+00:00,1994-01-21T00:00:00.000+00:00,1996-03-08T00:00:00.000+00:00,CUST ACCT LINK,AU,1994-01-21T00:00:00.000+00:00
87893836672,5124924903231,2002-01-01T00:00:00.000+00:00,,2002-01-01T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-01-01T00:00:00.000+00:00
43417850569,5130557879257,1997-01-24T00:00:00.000+00:00,2001-09-06T00:00:00.000+00:00,1997-01-24T00:00:00.000+00:00,2001-09-06T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-01-24T00:00:00.000+00:00
74076177091,5135709675358,2006-09-26T00:00:00.000+00:00,,2006-09-26T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-09-26T00:00:00.000+00:00
98663647481,5141273529029,1996-11-01T00:00:00.000+00:00,2002-08-05T00:00:00.000+00:00,1996-11-01T00:00:00.000+00:00,2002-08-05T00:00:00.000+00:00,CUST ACCT LINK,US,1996-11-01T00:00:00.000+00:00
94324125464,5219458485202,1995-06-27T00:00:00.000+00:00,1999-07-21T00:00:00.000+00:00,1995-06-27T00:00:00.000+00:00,1999-07-21T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-06-27T00:00:00.000+00:00
10030447224,5259809235676,1999-02-21T00:00:00.000+00:00,2004-10-01T00:00:00.000+00:00,1999-02-21T00:00:00.000+00:00,2004-10-01T00:00:00.000+00:00,CUST ACCT LINK,AU,1999-02-21T00:00:00.000+00:00
6994759154,5365146535724,1995-07-12T00:00:00.000+00:00,,1995-07-12T00:00:00.000+00:00,,CUST ACCT LINK,AU,1995-07-12T00:00:00.000+00:00
11322482048,5378065873585,2005-08-26T00:00:00.000+00:00,,2005-08-26T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-08-26T00:00:00.000+00:00
19372884377,5378804362115,1998-05-27T00:00:00.000+00:00,,1998-05-27T00:00:00.000+00:00,,CUST ACCT LINK,ZA,1998-05-27T00:00:00.000+00:00
79851626456,5387335217835,2008-03-20T00:00:00.000+00:00,,2008-03-20T00:00:00.000+00:00,,CUST ACCT LINK,AU,2008-03-20T00:00:00.000+00:00
38142811889,5389081722741,2006-10-03T00:00:00.000+00:00,,2006-10-03T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-10-03T00:00:00.000+00:00
49508253809,5404063906546,1990-11-13T00:00:00.000+00:00,2006-08-09T00:00:00.000+00:00,1990-11-13T00:00:00.000+00:00,2006-08-09T00:00:00.000+00:00,CUST ACCT LINK,AT,1990-11-13T00:00:00.000+00:00
62808946911,5455899122137,2003-07-13T00:00:00.000+00:00,,2003-07-13T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-07-13T00:00:00.000+00:00
12334987419,5470752756015,2007-04-25T00:00:00.000+00:00,,2007-04-25T00:00:00.000+00:00,,CUST ACCT LINK,CH,2007-04-25T00:00:00.000+00:00
15379309739,5481564134089,1993-01-10T00:00:00.000+00:00,1997-02-16T00:00:00.000+00:00,1993-01-10T00:00:00.000+00:00,1997-02-16T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-01-10T00:00:00.000+00:00
71577763925,5552008448073,2007-10-07T00:00:00.000+00:00,,2007-10-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-10-07T00:00:00.000+00:00
47589561846,5556516444774,1995-07-18T00:00:00.000+00:00,2008-08-06T00:00:00.000+00:00,1995-07-18T00:00:00.000+00:00,2008-08-06T00:00:00.000+00:00,CUST ACCT LINK,US,1995-07-18T00:00:00.000+00:00
63652518978,5563316554362,2000-04-08T00:00:00.000+00:00,,2000-04-08T00:00:00.000+00:00,,CUST ACCT LINK,CA,2000-04-08T00:00:00.000+00:00
67709806139,5574891303070,1996-08-13T00:00:00.000+00:00,,1996-08-13T00:00:00.000+00:00,,CUST ACCT LINK,NL,1996-08-13T00:00:00.000+00:00
9445758171,5612488247507,2003-09-04T00:00:00.000+00:00,,2003-09-04T00:00:00.000+00:00,,CUST ACCT LINK,US,2003-09-04T00:00:00.000+00:00
66330603856,5658857123850,1994-01-26T00:00:00.000+00:00,2007-01-20T00:00:00.000+00:00,1994-01-26T00:00:00.000+00:00,2007-01-20T00:00:00.000+00:00,CUST ACCT LINK,NL,1994-01-26T00:00:00.000+00:00
68079302719,5710511338984,1990-09-12T00:00:00.000+00:00,2005-06-16T00:00:00.000+00:00,1990-09-12T00:00:00.000+00:00,2005-06-16T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-09-12T00:00:00.000+00:00
38419239297,5722760497660,2007-01-07T00:00:00.000+00:00,,2007-01-07T00:00:00.000+00:00,,CUST ACCT LINK,AU,2007-01-07T00:00:00.000+00:00
55286865361,5754890497507,2006-05-27T00:00:00.000+00:00,,2006-05-27T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-05-27T00:00:00.000+00:00
47036650865,5787076293037,2000-02-26T00:00:00.000+00:00,,2000-02-26T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-02-26T00:00:00.000+00:00
50776785328,5793085335966,1995-06-07T00:00:00.000+00:00,,1995-06-07T00:00:00.000+00:00,,CUST ACCT LINK,US,1995-06-07T00:00:00.000+00:00
55286865361,5798218565914,2006-05-27T00:00:00.000+00:00,,2006-05-27T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-05-27T00:00:00.000+00:00
75059667330,5860607074942,2007-05-07T00:00:00.000+00:00,,2007-05-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-05-07T00:00:00.000+00:00
96618855698,5860856207546,2000-06-19T00:00:00.000+00:00,,2000-06-19T00:00:00.000+00:00,,CUST ACCT LINK,NO,2000-06-19T00:00:00.000+00:00
94822106312,5897654302360,1994-12-24T00:00:00.000+00:00,,1994-12-24T00:00:00.000+00:00,,CUST ACCT LINK,IT,1994-12-24T00:00:00.000+00:00
94761190235,5914658555734,2004-05-04T00:00:00.000+00:00,,2004-05-04T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-05-04T00:00:00.000+00:00
91666642201,5949414073304,1999-12-25T00:00:00.000+00:00,2000-11-21T00:00:00.000+00:00,1999-12-25T00:00:00.000+00:00,2000-11-21T00:00:00.000+00:00,CUST ACCT LINK,BE,1999-12-25T00:00:00.000+00:00
73784830653,5987318752286,2000-07-05T00:00:00.000+00:00,,2000-07-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-07-05T00:00:00.000+00:00
99386128248,5997543611615,2003-02-03T00:00:00.000+00:00,,2003-02-03T00:00:00.000+00:00,,CUST ACCT LINK,FI,2003-02-03T00:00:00.000+00:00
54147064013,6022738574635,1999-06-23T00:00:00.000+00:00,,1999-06-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,1999-06-23T00:00:00.000+00:00
56726577763,6050919392866,1990-11-17T00:00:00.000+00:00,2005-11-24T00:00:00.000+00:00,1990-11-17T00:00:00.000+00:00,2005-11-24T00:00:00.000+00:00,CUST ACCT LINK,US,1990-11-17T00:00:00.000+00:00
47757334978,6143179751731,2004-05-09T00:00:00.000+00:00,,2004-05-09T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-05-09T00:00:00.000+00:00
19303067724,6167282053703,1997-03-03T00:00:00.000+00:00,2001-10-17T00:00:00.000+00:00,1997-03-03T00:00:00.000+00:00,2001-10-17T00:00:00.000+00:00,CUST ACCT LINK,US,1997-03-03T00:00:00.000+00:00
61421103330,6168163335479,1990-09-21T00:00:00.000+00:00,2001-03-22T00:00:00.000+00:00,1990-09-21T00:00:00.000+00:00,2001-03-22T00:00:00.000+00:00,CUST ACCT LINK,US,1990-09-21T00:00:00.000+00:00
27113273095,6178691233769,1990-12-15T00:00:00.000+00:00,2006-08-14T00:00:00.000+00:00,1990-12-15T00:00:00.000+00:00,2006-08-14T00:00:00.000+00:00,CUST ACCT LINK,NL,1990-12-15T00:00:00.000+00:00
10798051603,6191407127737,2007-04-11T00:00:00.000+00:00,,2007-04-11T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-04-11T00:00:00.000+00:00
23366036638,6215644492082,1991-12-04T00:00:00.000+00:00,2009-10-07T00:00:00.000+00:00,1991-12-04T00:00:00.000+00:00,2009-10-07T00:00:00.000+00:00,CUST ACCT LINK,AU,1991-12-04T00:00:00.000+00:00
17991078964,6216748440574,1998-06-17T00:00:00.000+00:00,,1998-06-17T00:00:00.000+00:00,,CUST ACCT LINK,NL,1998-06-17T00:00:00.000+00:00
10398030237,6220102945817,1997-06-25T00:00:00.000+00:00,2005-01-09T00:00:00.000+00:00,1997-06-25T00:00:00.000+00:00,2005-01-09T00:00:00.000+00:00,CUST ACCT LINK,CH,1997-06-25T00:00:00.000+00:00
62308602492,6248199744733,2005-12-12T00:00:00.000+00:00,,2005-12-12T00:00:00.000+00:00,,CUST ACCT LINK,IT,2005-12-12T00:00:00.000+00:00
15532547202,6255812324147,2000-07-04T00:00:00.000+00:00,,2000-07-04T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-07-04T00:00:00.000+00:00
15969151907,6268158669372,2006-09-14T00:00:00.000+00:00,,2006-09-14T00:00:00.000+00:00,,CUST ACCT LINK,GB,2006-09-14T00:00:00.000+00:00
72684322281,6279520254357,2009-03-06T00:00:00.000+00:00,,2009-03-06T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-03-06T00:00:00.000+00:00
41594664190,6293383152655,2003-01-12T00:00:00.000+00:00,,2003-01-12T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-01-12T00:00:00.000+00:00
11872035929,6310362415256,1997-12-21T00:00:00.000+00:00,2008-07-12T00:00:00.000+00:00,1997-12-21T00:00:00.000+00:00,2008-07-12T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-12-21T00:00:00.000+00:00
51099050693,6370237840997,2002-08-20T00:00:00.000+00:00,,2002-08-20T00:00:00.000+00:00,,CUST ACCT LINK,US,2002-08-20T00:00:00.000+00:00
44437623068,6385384712646,1996-11-22T00:00:00.000+00:00,,1996-11-22T00:00:00.000+00:00,,CUST ACCT LINK,US,1996-11-22T00:00:00.000+00:00
28315905907,6386670069187,2005-11-26T00:00:00.000+00:00,,2005-11-26T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-11-26T00:00:00.000+00:00
20018143893,6492523734908,2000-03-23T00:00:00.000+00:00,,2000-03-23T00:00:00.000+00:00,,CUST ACCT LINK,GB,2000-03-23T00:00:00.000+00:00
44002319500,6513904320027,2004-09-18T00:00:00.000+00:00,,2004-09-18T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-09-18T00:00:00.000+00:00
37341767982,6555177068767,2001-07-17T00:00:00.000+00:00,,2001-07-17T00:00:00.000+00:00,,CUST ACCT LINK,IT,2001-07-17T00:00:00.000+00:00
41210335335,6561588819204,2002-01-02T00:00:00.000+00:00,,2002-01-02T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2002-01-02T00:00:00.000+00:00
41583968687,6626013377132,1999-05-04T00:00:00.000+00:00,2009-06-20T00:00:00.000+00:00,1999-05-04T00:00:00.000+00:00,2009-06-20T00:00:00.000+00:00,CUST ACCT LINK,PL,1999-05-04T00:00:00.000+00:00
53874984863,6628478070072,2008-08-27T00:00:00.000+00:00,,2008-08-27T00:00:00.000+00:00,,CUST ACCT LINK,BE,2008-08-27T00:00:00.000+00:00
2174571809,6698653298244,1999-11-17T00:00:00.000+00:00,2007-04-26T00:00:00.000+00:00,1999-11-17T00:00:00.000+00:00,2007-04-26T00:00:00.000+00:00,CUST ACCT LINK,US,1999-11-17T00:00:00.000+00:00
16802793575,6751744161514,1998-01-25T00:00:00.000+00:00,2005-03-01T00:00:00.000+00:00,1998-01-25T00:00:00.000+00:00,2005-03-01T00:00:00.000+00:00,CUST ACCT LINK,DE,1998-01-25T00:00:00.000+00:00
85211115206,6760847351266,1994-06-09T00:00:00.000+00:00,,1994-06-09T00:00:00.000+00:00,,CUST ACCT LINK,AU,1994-06-09T00:00:00.000+00:00
20935741380,6793651344370,2008-02-08T00:00:00.000+00:00,,2008-02-08T00:00:00.000+00:00,,CUST ACCT LINK,IT,2008-02-08T00:00:00.000+00:00
83232660962,6814205179507,2009-03-17T00:00:00.000+00:00,,2009-03-17T00:00:00.000+00:00,,CUST ACCT LINK,FR,2009-03-17T00:00:00.000+00:00
60339802472,6857056743026,2008-09-14T00:00:00.000+00:00,,2008-09-14T00:00:00.000+00:00,,CUST ACCT LINK,US,2008-09-14T00:00:00.000+00:00
22548389763,6892143434487,2007-03-06T00:00:00.000+00:00,,2007-03-06T00:00:00.000+00:00,,CUST ACCT LINK,AU,2007-03-06T00:00:00.000+00:00
78551534288,6953610323139,2006-12-07T00:00:00.000+00:00,,2006-12-07T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2006-12-07T00:00:00.000+00:00
90029524120,6992135794721,2006-05-03T00:00:00.000+00:00,,2006-05-03T00:00:00.000+00:00,,CUST ACCT LINK,US,2006-05-03T00:00:00.000+00:00
59100863670,7062142464542,2008-07-12T00:00:00.000+00:00,,2008-07-12T00:00:00.000+00:00,,CUST ACCT LINK,BE,2008-07-12T00:00:00.000+00:00
19430992613,7070169370396,1999-10-21T00:00:00.000+00:00,2000-04-07T00:00:00.000+00:00,1999-10-21T00:00:00.000+00:00,2000-04-07T00:00:00.000+00:00,CUST ACCT LINK,US,1999-10-21T00:00:00.000+00:00
17383042968,7112187916288,1999-11-01T00:00:00.000+00:00,2008-08-22T00:00:00.000+00:00,1999-11-01T00:00:00.000+00:00,2008-08-22T00:00:00.000+00:00,CUST ACCT LINK,US,1999-11-01T00:00:00.000+00:00
78686093498,7117424383729,1995-02-27T00:00:00.000+00:00,2001-05-09T00:00:00.000+00:00,1995-02-27T00:00:00.000+00:00,2001-05-09T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-02-27T00:00:00.000+00:00
80883986228,7125417979428,1991-09-21T00:00:00.000+00:00,1992-08-27T00:00:00.000+00:00,1991-09-21T00:00:00.000+00:00,1992-08-27T00:00:00.000+00:00,CUST ACCT LINK,US,1991-09-21T00:00:00.000+00:00
71535309568,7217428161715,2001-09-17T00:00:00.000+00:00,,2001-09-17T00:00:00.000+00:00,,CUST ACCT LINK,NO,2001-09-17T00:00:00.000+00:00
96656338208,7226623932278,1990-06-05T00:00:00.000+00:00,1992-03-19T00:00:00.000+00:00,1990-06-05T00:00:00.000+00:00,1992-03-19T00:00:00.000+00:00,CUST ACCT LINK,FR,1990-06-05T00:00:00.000+00:00
42388488863,7391230260103,2004-05-07T00:00:00.000+00:00,,2004-05-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-05-07T00:00:00.000+00:00
40037316421,7406089694640,1994-02-22T00:00:00.000+00:00,2000-07-22T00:00:00.000+00:00,1994-02-22T00:00:00.000+00:00,2000-07-22T00:00:00.000+00:00,CUST ACCT LINK,NO,1994-02-22T00:00:00.000+00:00
48193990180,7406786659309,1992-12-23T00:00:00.000+00:00,2002-11-09T00:00:00.000+00:00,1992-12-23T00:00:00.000+00:00,2002-11-09T00:00:00.000+00:00,CUST ACCT LINK,AT,1992-12-23T00:00:00.000+00:00
97757299816,7427945630234,2005-05-16T00:00:00.000+00:00,,2005-05-16T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-05-16T00:00:00.000+00:00
71286521956,7571765830589,2002-10-25T00:00:00.000+00:00,,2002-10-25T00:00:00.000+00:00,,CUST ACCT LINK,US,2002-10-25T00:00:00.000+00:00
53874984863,7674071054710,2008-08-27T00:00:00.000+00:00,,2008-08-27T00:00:00.000+00:00,,CUST ACCT LINK,BE,2008-08-27T00:00:00.000+00:00
74473231888,7697495666748,2004-07-14T00:00:00.000+00:00,,2004-07-14T00:00:00.000+00:00,,CUST ACCT LINK,NL,2004-07-14T00:00:00.000+00:00
64862162944,7707957758609,1993-08-08T00:00:00.000+00:00,1995-10-18T00:00:00.000+00:00,1993-08-08T00:00:00.000+00:00,1995-10-18T00:00:00.000+00:00,CUST ACCT LINK,ZA,1993-08-08T00:00:00.000+00:00
10203412,7716930965890,2007-12-16T00:00:00.000+00:00,,2007-12-16T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2007-12-16T00:00:00.000+00:00
76731982330,7731637027596,1998-09-22T00:00:00.000+00:00,2009-10-12T00:00:00.000+00:00,1998-09-22T00:00:00.000+00:00,2009-10-12T00:00:00.000+00:00,CUST ACCT LINK,ZA,1998-09-22T00:00:00.000+00:00
52970935052,7770689716591,2009-05-07T00:00:00.000+00:00,,2009-05-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-05-07T00:00:00.000+00:00
4001917435,7801658668926,2003-11-27T00:00:00.000+00:00,,2003-11-27T00:00:00.000+00:00,,CUST ACCT LINK,US,2003-11-27T00:00:00.000+00:00
6009237634,7810558527361,1996-05-24T00:00:00.000+00:00,,1996-05-24T00:00:00.000+00:00,,CUST ACCT LINK,AU,1996-05-24T00:00:00.000+00:00
63015644128,7886162097244,2002-06-15T00:00:00.000+00:00,,2002-06-15T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-06-15T00:00:00.000+00:00
54635777589,7938146144955,2001-06-27T00:00:00.000+00:00,,2001-06-27T00:00:00.000+00:00,,CUST ACCT LINK,IT,2001-06-27T00:00:00.000+00:00
72368794522,7942031354437,1994-08-01T00:00:00.000+00:00,2007-05-16T00:00:00.000+00:00,1994-08-01T00:00:00.000+00:00,2007-05-16T00:00:00.000+00:00,CUST ACCT LINK,US,1994-08-01T00:00:00.000+00:00
30491248877,7977566438691,2008-07-18T00:00:00.000+00:00,,2008-07-18T00:00:00.000+00:00,,CUST ACCT LINK,CH,2008-07-18T00:00:00.000+00:00
79446320411,8002905620447,1999-09-08T00:00:00.000+00:00,2002-04-05T00:00:00.000+00:00,1999-09-08T00:00:00.000+00:00,2002-04-05T00:00:00.000+00:00,CUST ACCT LINK,GB,1999-09-08T00:00:00.000+00:00
29752397098,8004833541779,1999-12-05T00:00:00.000+00:00,,1999-12-05T00:00:00.000+00:00,,CUST ACCT LINK,AT,1999-12-05T00:00:00.000+00:00
79087282010,8028027167266,1997-01-04T00:00:00.000+00:00,,1997-01-04T00:00:00.000+00:00,,CUST ACCT LINK,US,1997-01-04T00:00:00.000+00:00
77002661202,8033285930794,2005-01-22T00:00:00.000+00:00,,2005-01-22T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-01-22T00:00:00.000+00:00
26572309221,8076186993268,2002-08-03T00:00:00.000+00:00,,2002-08-03T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-08-03T00:00:00.000+00:00
16798161282,8090529883862,2000-07-18T00:00:00.000+00:00,,2000-07-18T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-07-18T00:00:00.000+00:00
46166567332,8109031183181,1991-05-21T00:00:00.000+00:00,2002-01-24T00:00:00.000+00:00,1991-05-21T00:00:00.000+00:00,2002-01-24T00:00:00.000+00:00,CUST ACCT LINK,US,1991-05-21T00:00:00.000+00:00
53874984863,8120082397905,2008-08-27T00:00:00.000+00:00,,2008-08-27T00:00:00.000+00:00,,CUST ACCT LINK,BE,2008-08-27T00:00:00.000+00:00
90928256895,8130993056122,1998-03-18T00:00:00.000+00:00,,1998-03-18T00:00:00.000+00:00,,CUST ACCT LINK,US,1998-03-18T00:00:00.000+00:00
94324125464,8225734214965,1995-06-27T00:00:00.000+00:00,1999-07-21T00:00:00.000+00:00,1995-06-27T00:00:00.000+00:00,1999-07-21T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-06-27T00:00:00.000+00:00
80848774584,8226896209322,1994-07-27T00:00:00.000+00:00,,1994-07-27T00:00:00.000+00:00,,CUST ACCT LINK,AU,1994-07-27T00:00:00.000+00:00
28838323604,8228550139684,1993-12-20T00:00:00.000+00:00,2005-10-13T00:00:00.000+00:00,1993-12-20T00:00:00.000+00:00,2005-10-13T00:00:00.000+00:00,CUST ACCT LINK,AT,1993-12-20T00:00:00.000+00:00
