cus_id_no,cus_stat,bus_registered_name,bus_registration_no,bus_ctry_registration,cus_start_dt,cus_end_dt,personal_bus_flg,gender,initials,forename,family_name,maiden_name,full_name,nationality,cus_risk_rtng,employee_flag,residence_ctry,consolidated_cust_address,personal_national_id_no,dt_of_birth
58329106716,C,,.,,1995-07-05T00:00:00.000+00:00,1996-07-05T00:00:00.000+00:00,P,M,R,Rainero,Valdivia,,Rainero Valdez,PT,7087,f,PT,"Rua Condes Torre 60, Campo Maior, Portalegre, 7370-064",419038079,1981-03-07
9104504023,A,,.,,2006-04-20T00:00:00.000+00:00,,P,M,G,George,Cuevas,,George Cuevas,US,550,f,US,"2 Grey Fox Farm Road, Houston, TX, 77002",982953021,1984-06-15
48217980935,A,Audio Aid Imports EEIG,12796423,US,2001-09-24T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4172 Patton Lane, Raleigh, NC, 27604",.,
83053070550,C,,.,,1999-03-24T00:00:00.000+00:00,2009-08-02T00:00:00.000+00:00,P,F,R,Ramona,Haskins,SALEMO,Ramona Haskins,US,8492,f,US,"3903 Carter Street, Newton, IL, 62448",940628612,1977-04-14
29752397098,A,Century House Ltda.,6844997,AT,1999-12-05T00:00:00.000+00:00,,B,,,,,,,,.,,AT,"Baumbachstrasse 9, WILHELMSHOF, Lower Austria, 3823",.,
15357295680,C,,.,,1992-11-16T00:00:00.000+00:00,1997-09-17T00:00:00.000+00:00,P,M,N,Neal,Spencer,CEDOTAL,Neal Spencer,US,4099,f,US,"2095 Cottonwood Lane, Grand Rapids, MI, 49546",482001692,1974-02-12
13058598188,C,Leo's Stereo S.M.B.A,7771371,AU,1990-12-05T00:00:00.000+00:00,2000-11-14T00:00:00.000+00:00,B,,,,,,,,.,,AU,"85 Mendooran Road, ANGLE PARK, NSW, 2830",.,
98358045041,A,Grade A Investment Ltd,690747,PT,2005-04-04T00:00:00.000+00:00,,B,,,,,,,,.,,PT,"Rua Loreto 94, Levandeira, Vila Real, 5060-614",.,
34113997963,A,Gold Leaf Garden Management Imports LLP,948369,AU,2002-04-17T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"62 Jones Road, MOUNT OMMANE, QLD, 4074",.,
92111645764,A,,.,,2009-05-10T00:00:00.000+00:00,,P,M,D,Duilio,Longo,,Duilio Longo,IT,8561,f,IT,"Via del Caggio 87, Rigutino, AR, 52040",760721929,1984-11-10
1487593247,C,,.,,1990-07-24T00:00:00.000+00:00,1993-11-03T00:00:00.000+00:00,P,M,G,Girolamo,Calabresi,,Girolamo Calabre,IT,6226,f,IT,"Viale delle Province 89, San Giuseppe, CT, 95121",792935422,1973-03-04
25744991950,C,,.,,1992-10-02T00:00:00.000+00:00,2009-07-14T00:00:00.000+00:00,P,F,S,Skye,Cone,,Skye Condon,US,7017,f,US,"4233 Wood Street, Metairie, LA, 70001",398013005,1982-08-23
20732920027,A,,.,,2006-01-12T00:00:00.000+00:00,,P,M,T,Timothy,Howard,,Timothy Howard,EC,4722,f,US,"2759 Hiddenview Drive, Philadelphia, PA, 19107",17084961,1977-08-15
95826209765,A,Personal & Corporate Design Imports KGaA,617147920,MU,2003-08-08T00:00:00.000+00:00,,B,,,,,,,,.,,AT,"Neuhofer Strasse 85, WINKEL, Carinthia, 9143",.,
156801939,C,Paul's Food Mart SpA,666018427,AU,1996-12-01T00:00:00.000+00:00,2007-02-18T00:00:00.000+00:00,B,,,,,,,,.,,AU,"32 Farrar Parade, COOLJARLOO, WA, 6507",.,
46207017942,C,Pay 'N Pak LLC,46874065,JM,1990-09-03T00:00:00.000+00:00,2002-02-24T00:00:00.000+00:00,B,,,,,,,,.,,US,"2903 Pineview Drive, Elmore, MN, 56027",.,
38142811889,A,,.,,2006-10-03T00:00:00.000+00:00,,P,F,J,Joan,Foster,,Joan Foster,US,7765,f,US,"4155 Coburn Hollow Road, Peoria, IL, 61602",47693060,1970-09-22
47757334978,A,,.,,2004-05-09T00:00:00.000+00:00,,P,M,H,Harry,Nosworthy,,Harry Nosworthy,AU,5687,f,AU,"84 Church Street, SHERWOOD, SA, 5267",774419676,
66925428174,A,Noodle Kidoodle Empresa,58201546,AU,2008-02-23T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"70 Quintin Street, KILCOY, QLD, 4515",.,
49393127140,C,,.,,1991-03-01T00:00:00.000+00:00,2008-11-19T00:00:00.000+00:00,P,F,E,Emma,Santiago,,Emma Santiago,US,8863,f,US,"1546 Spirit Drive, Daytona Beac, FL, 32114",953495539,1973-10-15
34871544820,A,,.,,2007-02-24T00:00:00.000+00:00,,P,M,R,Rien,Koeller,,Rien Koekkoek,US,1532,f,US,"3942 Marietta Street, San Jose, CA, 95113",849558056,1975-09-25
98955796777,A,Boston Sea Party Imports Ek.,32092,AU,2007-11-12T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"14 Elizabeth Street, WOONDUM, QLD, 4570",.,
26977971739,A,JumboSports Imports AKF,144436,US,2002-10-09T00:00:00.000+00:00,,B,,,,,,,,.,,US,"1618 Moore Avenue, Fort Worth, TX, 76106",.,
99098639476,A,Robert Hall Imports FI,420908,UA,2003-12-24T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"2 Prince Street, WHITEMAN CRE, NSW, 2460",.,
93057987958,C,,.,,1994-09-16T00:00:00.000+00:00,2002-11-16T00:00:00.000+00:00,P,F,M,Mariam,Siler,,Mariam Silas,US,2627,f,US,"1186 Conaway Street, Saint Anthon, IN, 47575",518933425,1980-01-01
8812113158,A,Channel Home Centers Developments,55091,AU,2005-02-01T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"22 Delan Road, MAROONDAN, QLD, 4671",.,
71694444999,A,Chess King Imports Corp,879578463,FI,2001-07-18T00:00:00.000+00:00,,B,,,,,,,,.,,FI,"Kiannonkatu 50, OULU, Northern Ostrobothnia, 90530",.,
22963493086,C,Network Air Imports PLC,59582536,US,1997-10-07T00:00:00.000+00:00,2005-03-19T00:00:00.000+00:00,B,,,,,,,,.,,US,"1074 Flynn Street, Strongsville, OH, 44136",.,
32883767399,A,Dee's Drive-In ehf.,17346,AU,2002-11-04T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"67 Eungella Road, HAMILTON ISL, QLD, 4803",.,
24507185016,C,Druther's R.L,785392,SO,1997-01-05T00:00:00.000+00:00,2003-02-23T00:00:00.000+00:00,B,,,,,,,,.,,AU,"18 Bayfield Street, DEDDINGTON, TAS, 7212",.,
93195522199,C,,.,,1990-07-04T00:00:00.000+00:00,1991-12-12T00:00:00.000+00:00,P,M,C,Connor,Lyons,,Connor Lyons,GB,8245,f,GB,"2 Golf Road, SWEETSHOUSE, PL30 1GD",521591329,1972-08-30
94108461192,C,,.,,1990-05-15T00:00:00.000+00:00,2004-10-17T00:00:00.000+00:00,P,M,M,Marcus,Millard,,Marcus Miljanovi,US,2980,f,US,"3879 Camden Place, Dillon, SC, 29536",285657954,1970-02-11
62397047132,A,,.,,2003-07-05T00:00:00.000+00:00,,P,M,G,Gulbrand,Sanders,,Gulbrand Sanden,US,8515,f,US,"2351 Mutton Town Road, Vancouver, WA, 98663",985218365,1982-10-07
79977816038,A,,.,,2007-08-11T00:00:00.000+00:00,,P,M,O,Oscar,Robson,,Oscar Robson,GB,3640,f,GB,"59 Boat Lane, RETTENDON PL, CM3 8JN",162475932,1982-07-02
83608101283,A,,.,,1996-11-04T00:00:00.000+00:00,,P,F,E,E,Richter,,Elizabet Richter,ZA,7695,f,ZA,"567 Heuvel St, Dikgakeng, Free State, 9873",725611004,1975-08-10
15969151907,A,AdventureSports! Imports LLC,15033,GB,2006-09-14T00:00:00.000+00:00,,B,,,,,,,,.,,GB,"66 Foregate Street, CLYNNOG-FAWR, LL54 9EF",.,
65331136601,A,Liberty Wealth Planner Imports Corp,888762,US,2002-03-01T00:00:00.000+00:00,,B,,,,,,,,.,,US,"2885 Golf Course Drive, Chantilly, VA, 22021",.,
22548389763,A,,.,,2007-03-06T00:00:00.000+00:00,,P,F,P,Paige,Rigby,,Paige Rigby,AU,7969,f,AU,"86 Henley Beach Road, O'HALLORAN H, SA, 5158",422617427,1989-06-17
19430992613,C,,.,,1999-10-21T00:00:00.000+00:00,2000-04-07T00:00:00.000+00:00,P,F,A,Amy,Colwell,,Amy Colwell,US,88,f,US,"164 Waterview Lane, El Valle, NM, 88101",627770628,1987-11-18
54008975870,C,Almacs S.M.B.A,853109136,AU,1994-03-13T00:00:00.000+00:00,2006-02-18T00:00:00.000+00:00,B,,,,,,,,.,,AU,"22 Millicent Drive, MARTINS CREE, NSW, 2420",.,
86481055214,A,,.,,2007-07-21T00:00:00.000+00:00,,P,M,D,Dimitrio,Lobbezoo,ARRIBAS,Dimitrio Lobbezo,NL,437,f,NL,"Hazelaar 91, Asten, NB, 5721 DL",304515678,
95114612131,C,Crafts & More Manufacturing,56433,US,1990-07-20T00:00:00.000+00:00,2009-12-03T00:00:00.000+00:00,B,,,,,,,,.,,US,"2807 Pearlman Avenue, Lexington, MA, 02173",.,
12656796420,C,,.,,1996-05-26T00:00:00.000+00:00,1998-11-25T00:00:00.000+00:00,P,F,S,Sandra,Jones,,Sandra Jones,ZA,3495,f,ZA,"889 Roger St, Queen's Merc, Eastern Cape, 4743",663944336,
38953599463,C,Earl Abel's Imports Developments,8199294,AU,1993-01-13T00:00:00.000+00:00,2001-11-10T00:00:00.000+00:00,B,,,,,,,,.,,AU,"44 Edward Bennett Drive, LIDCOMBE, NSW, 2141",.,
22044082643,C,Matrix Design de,50850,AT,1997-12-02T00:00:00.000+00:00,2005-02-15T00:00:00.000+00:00,B,,,,,,,,.,,AT,"Passauer Strasse 50, UNTERBURGAU, Upper Austria, 4866",.,
76665665014,C,Compact Disc Center Imports LLP,103876910,BH,1991-12-26T00:00:00.000+00:00,1999-12-16T00:00:00.000+00:00,B,,,,,,,,.,,US,"1232 Buena Vista Avenue, Corvallis, OR, 97330",.,
40292067711,A,,.,,2001-03-14T00:00:00.000+00:00,,P,M,K,Klaus,Reinhard,,Klaus Reinhard,DE,634,f,DE,"Hermannstrasse 97, Leimen, RP, 66978",115313231,1979-09-08
14979266807,C,Quality Merchant Services ehf.,66067,AU,1991-11-02T00:00:00.000+00:00,1994-12-04T00:00:00.000+00:00,B,,,,,,,,.,,AU,"91 Begley Street, ELLINJAA, QLD, 4886",.,
2174571809,C,,.,,1999-11-17T00:00:00.000+00:00,2007-04-26T00:00:00.000+00:00,P,M,D,Dylan,Foster,,Dylan Foster,US,9616,f,US,"3883 Providence Lane, Baldwin Park, CA, 91706",833351361,1970-08-15
46291199564,A,,.,,2003-06-04T00:00:00.000+00:00,,P,M,J,James,Olson,,James Olson,US,8442,f,US,"2541 Hurry Street, Fredericksbu, VA, 22408",439103814,1984-01-30
65351178314,A,,.,,2009-04-11T00:00:00.000+00:00,,P,M,J,Julian,Kyt�nen,,Julian Kyngdon,FI,453,f,FI,"Vanhamaantie 85, KOTKA, Kymenlaakso, 48210",432407652,1971-03-14
82465539015,C,Baltimore Markets Imports EEIG,75204,ES,1998-02-19T00:00:00.000+00:00,1999-10-26T00:00:00.000+00:00,B,,,,,,,,.,,ES,"Ctra. Beas-Cortijos Nuevos 19, Aldeanueva d, La Rioja, 26559",.,
58591821769,A,,.,,2009-10-16T00:00:00.000+00:00,,P,M,C,Cameron,Crane,DIKET,Cameron Crane,AU,5944,f,AU,"42 Cecil Street, DENISTONE, NSW, 2114",215221515,
58299048315,A,,.,,1995-03-02T00:00:00.000+00:00,,P,M,H,Harrison,Farmer,,Harrison Farmer,US,4559,f,US,"628 Sampson Street, Denver, CO, 80221",607767937,1981-09-21
68503735217,A,,.,,2001-04-27T00:00:00.000+00:00,,P,M,P,Patrick,Lassen,,Patrick Lassen,DK,8546,f,DK,"Jomfrustien 27, Ebberup, Region Syddanmark, 5631",503186912,1972-10-13
5743560740,A,,.,,2009-04-13T00:00:00.000+00:00,,P,F,S,Samantha,Schneider,,Samantha Schneid,AU,1075,f,AU,"66 Bresnahans Lane, SUTTON FORES, NSW, 2577",231844708,1988-10-12
87269276031,C,Janeville Imports EEI,308363887,US,1999-04-23T00:00:00.000+00:00,1999-08-19T00:00:00.000+00:00,B,,,,,,,,.,,US,"3876 Ash Avenue, Saint Louis, MO, 63146",.,
31890536040,A,,.,,1996-02-26T00:00:00.000+00:00,,P,F,C,Charlott,Harvey,,Charlott Harvey,AU,1352,f,AU,"62 Hummocky Road, CAPE BORDA, SA, 5223",553833123,1973-12-20
72793550129,C,Forest City Imports AB,9312540,FI,1990-05-01T00:00:00.000+00:00,1992-05-06T00:00:00.000+00:00,B,,,,,,,,.,,FI,"Mechelininkatu 8, HANKASALMI, Central Finland, 41520",.,
74387926172,A,,.,,2004-04-03T00:00:00.000+00:00,,P,F,L,Lois,Legrand,,Lois Legrand,US,7570,f,US,"3385 Hampton Meadows, Quincy, MA, 02169",457987207,1977-11-25
89440623431,A,,.,,2001-12-09T00:00:00.000+00:00,,P,M,B,Bernd,Duerr,,Bernd Duerr,DE,7634,f,DE,"Konstanzer Strasse 38, Niederdorfel, HE, 61138",334949254,1978-07-22
99221930791,C,Buena Vista Garden Maintenance Distribution,45991,US,1990-02-12T00:00:00.000+00:00,1993-07-02T00:00:00.000+00:00,B,,,,,,,,.,,US,"1417 Abia Martin Drive, Commack, NY, 11725",.,
19364249227,C,,.,,1996-12-21T00:00:00.000+00:00,2003-09-14T00:00:00.000+00:00,P,M,S,Seth,Grossman,,Seth Grosse,US,2073,f,US,"1049 Rosewood Court, Morgan, MN, 56266",280004563,
58149942153,A,,.,,2008-12-07T00:00:00.000+00:00,,P,M,A,Arthur,Mitchell,WESSINGER,Arthur Mitchell,US,6797,f,US,"4472 Saints Alley, Tampa, FL, 33619",608477681,1988-10-24
37156789687,A,,.,,2002-11-05T00:00:00.000+00:00,,P,F,G,Gladys,Romero,OLER,Gladys Romero,US,3205,f,US,"2720 Kyle Street, Ravenna, NE, 68869",759299426,1975-08-23
23803535065,A,Mission G EEI,7199947,MC,2002-05-20T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"11 Endeavour Drive, LOUTH BAY, SA, 5607",.,
53808901353,A,,.,,1998-11-12T00:00:00.000+00:00,,P,M,M,Michael,Sussman,,Michael Sussman,US,4313,f,US,"2444 Poplar Street, Burr Ridge, IL, 61257",687953320,
77513519585,A,,.,,2008-02-26T00:00:00.000+00:00,,P,M,J,Jerald,Hughs,,Jerald Hughey,US,794,f,US,"4145 Kelly Street, Charlotte, NC, 28202",352946381,1981-11-10
39938904042,A,,.,,2003-11-19T00:00:00.000+00:00,,P,F,L,Lola,Hayden,,Lola Hayden,AU,6165,f,AU,"83 Farnell Street, BOCOBRA, NSW, 2865",669005042,1976-01-27
53739832546,A,,.,,2008-06-15T00:00:00.000+00:00,,P,F,M,Milla,Yates,,Milla Yates,GB,4767,f,GB,"71 Friar Street, CLEE ST MARG, SY7 1AH",921974832,1985-01-19
86042186507,A,Albers Super Markets S.M.B.A,40989676,ZA,2008-12-27T00:00:00.000+00:00,,B,,,,,,,,.,,ZA,"780 Voortrekker St, Isipingo, KwaZulu-Natal, 4133",.,
12856313073,A,,.,,2002-01-12T00:00:00.000+00:00,,P,M,C,Connor,Stewart,,Connor Stewart,GB,5725,f,GB,"73 Canterbury Road, UPTON PYNE, EX5 7GJ",826309163,1987-09-19
44534838266,A,,.,,2008-09-15T00:00:00.000+00:00,,P,M,O,Owen,Jordan,,Owen Jordan,BF,2699,f,AU,"60 South Street, CLIFTON BEAC, TAS, 7020",373479824,1988-08-07
61159726702,A,Monsource Agricultural,53186286,LV,2008-08-11T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4041 Michigan Avenue, Pittsburgh, PA, 15213",.,
25441850387,A,,.,,2007-02-27T00:00:00.000+00:00,,P,F,A,Alannah,Nickson,,Alannah Nickson,AU,1898,f,AU,"48 Mendooran Road, DUBBO WEST, NSW, 2830",691712629,
82553479591,A,,.,,2001-07-17T00:00:00.000+00:00,,P,M,K,Kevin,Baker,,Kevin Baker,CA,5300,f,CA,"2442 9th Avenue, Woodstock, ON, N4S 6J6",263449446,1971-03-31
84900826281,C,Piccolo Mondo Imports Sahis,14177,US,1990-11-14T00:00:00.000+00:00,2002-02-24T00:00:00.000+00:00,B,,,,,,,,.,,US,"4881 Rockford Mountain Lane, Ogdensburg, WI, 54962",.,
59836185027,A,,.,,2007-12-13T00:00:00.000+00:00,,P,M,B,Benjamin,Kaylock,LINNEMAN,Benjamin Kaylock,AU,1802,f,AU,"84 Mackie Street, TINPOT, NSW, 2546",595191137,1971-10-20
95047906817,A,Kessel Food Market Imports Entertainment,2878,IT,2000-08-02T00:00:00.000+00:00,,B,,,,,,,,.,,IT,"Via Francesco Saverio Correra 142, Filippa, KR, 88838",.,
24245394300,A,,.,,1999-03-26T00:00:00.000+00:00,,P,M,R,Richard,McCaa,,Richard McCaa,US,6573,f,US,"3238 Lowes Alley, Westerville, OH, 43081",251331057,1981-01-14
15547973941,A,Mission G Imports FIE,46532,AU,2002-01-09T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"97 Marley Point Road, CHERRILONG, VIC, 3874",.,
96732042245,C,Bay Furniture Imports Developments,492978679,AF,1990-12-01T00:00:00.000+00:00,1992-11-11T00:00:00.000+00:00,B,,,,,,,,.,,US,"3523 Richison Drive, Great Falls, MT, 59401",.,
78479501104,C,Strong Life Imports Limited,80576718,AX,1990-02-14T00:00:00.000+00:00,1994-05-14T00:00:00.000+00:00,B,,,,,,,,.,,US,"1909 Newton Street, Saint Cloud, MN, 56303",.,
15379309739,C,Rite Solution SICAV,557352889,AU,1993-01-10T00:00:00.000+00:00,1997-02-16T00:00:00.000+00:00,B,,,,,,,,.,,AU,"91 Sunset Drive, PINE HILL, QLD, 4724",.,
50418939823,A,Gino's Hamburgers Imports AKF,47746180,AU,2003-12-04T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"8 Sullivan Court, REEDY DAM, VIC, 3483",.,
73087795586,C,Landskip Yard Care EEI,7903795,US,1991-06-21T00:00:00.000+00:00,1994-02-12T00:00:00.000+00:00,B,,,,,,,,.,,US,"1267 Cooks Mine Road, Datil, NM, 87821",.,
18015832812,A,,.,,2006-01-27T00:00:00.000+00:00,,P,F,A,Annabell,Colman,,Annabell Colman,US,711,f,US,"3824 Crim Lane, Belfast, OH, 45133",598032157,1981-12-15
62358678096,A,,.,,2003-04-10T00:00:00.000+00:00,,P,M,I,I,Dixon,,Isaac Dixon,US,5142,f,US,"1867 Cody Ridge Road, Guymon, OK, 73942",309621952,1986-08-25
14612073601,A,,.,,2002-05-20T00:00:00.000+00:00,,P,M,R,Rod,Wilkinson,,Rod Wilkinson,US,6613,f,US,"2181 Michigan Avenue, Pittsburgh, PA, 15212",866526574,
90577987482,A,Budget Tapes & Records Imports e.G,2803172,FR,2001-08-05T00:00:00.000+00:00,,B,,,,,,,,.,,FR,"57 boulevard Bryas, CREIL, Picardie, 60100",.,
62308602492,A,Mode O'Day Imports Dev,3377438,IT,2005-12-12T00:00:00.000+00:00,,B,,,,,,,,.,,IT,"Via Volto San Luca 126, Perosa Canav, TO, 10010",.,
60847498747,C,,.,,1998-03-23T00:00:00.000+00:00,2007-08-10T00:00:00.000+00:00,P,M,L,Lawrence,Saxton,,Lawrence Sawyer,US,9770,f,US,"3012 Biddie Lane, Hanover, VA, 23069",447084055,1978-10-18
23867576912,A,Scott Ties Empresa,494378920,US,1999-08-12T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4456 Taylor Street, West Nyack, NY, 10994",.,
55882301379,C,Canal Villere Corporation,25182,AU,1990-07-02T00:00:00.000+00:00,2002-09-26T00:00:00.000+00:00,B,,,,,,,,.,,AU,"26 Buoro Street, MACKAY MC, QLD, 4741",.,
57973190498,A,Central Hardware Imports de,44280026,AU,2008-06-06T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"8 Bowden Street, MALABAR, NSW, 2036",.,
88660382723,A,,.,,2008-06-05T00:00:00.000+00:00,,P,M,B,Bill,Hof,,Bill Hoey,NL,6735,f,NL,"Clare Lennartstraat 53, Almere, FL, 1321 CX",548804923,1978-01-06
11155068888,A,Herman's World of Sporting Goods Imports EEI,522876699,AU,2007-10-25T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"31 McGregor Street, TIBOOBURRA, NSW, 2880",.,
14288926095,C,Pay'N Takeit Sahis,80643,AU,1994-06-12T00:00:00.000+00:00,2008-01-11T00:00:00.000+00:00,B,,,,,,,,.,,AU,"15 Decca Road, NOONAMAH, NT, 0837",.,
79087282010,A,,.,,1997-01-04T00:00:00.000+00:00,,P,M,G,Gary,Alexander,,Gary Alexander,US,242,f,US,"2129 John Avenue, Lansing, MI, 48912",406863229,1979-04-18
42107661098,A,,.,,2007-02-09T00:00:00.000+00:00,,P,F,C,Cindy,Mobourne,LELIS,Cindy Mobley,AU,2367,f,AU,"35 Millicent Drive, MUNNI, NSW, 2420",300950390,1988-03-24
24229178243,C,,.,,1995-05-27T00:00:00.000+00:00,2008-01-08T00:00:00.000+00:00,P,M,J,Jonathan,Batt,,Jonathan Batt,AU,595,f,AU,"73 Quoin Road, KAROOLA, TAS, 7267",957971807,1982-10-10
96896122992,C,,.,,1999-09-12T00:00:00.000+00:00,1999-12-02T00:00:00.000+00:00,P,M,C,Cody,Pothier,,Cody Postle,US,1717,f,US,"2513 Kovar Road, Quincy, MA, 02169",689529356,1988-05-28
1627737968,A,,.,,2002-02-08T00:00:00.000+00:00,,P,M,B,Brian,Binion,MAYORCA,Brian Binion,US,365,f,US,"3407 Friendship Lane, Sunnyvale, CA, 94086",109313088,1976-10-01
43417850569,C,Golden Joy Dev,826147052,UG,1997-01-24T00:00:00.000+00:00,2001-09-06T00:00:00.000+00:00,B,,,,,,,,.,,AU,"94 Todd Street, IRWIN, WA, 6525",.,
22615677116,A,,.,,2004-02-12T00:00:00.000+00:00,,P,M,D,Donald,Maxfield,,Donald Maxfield,LC,1248,f,US,"4533 Whispering Pines Circle, Grand Prairi, TX, 75051",434504574,1980-10-26
48165356616,A,,.,,2000-10-27T00:00:00.000+00:00,,P,F,G,Gloria,Crunk,,Gloria Crump,US,805,f,US,"2152 Archwood Avenue, Evanston, WY, 82930",788062767,
58996227489,C,Peter Reeves Sahis,1721,AU,1991-05-02T00:00:00.000+00:00,1995-08-15T00:00:00.000+00:00,B,,,,,,,,.,,AU,"93 Woolnough Road, HAZELWOOD PA, SA, 5066",.,
57677804434,C,,.,,1991-05-21T00:00:00.000+00:00,2003-03-12T00:00:00.000+00:00,P,F,M,Madelein,Smal,,Madelein Sly,NL,4342,f,NL,"Jonkheer Mr. Alexander Frederik de Savornin Lohmanstraat 130, Neede, GE, 7161 ZT",821968134,1987-03-15
84780862091,C,,.,,1997-01-19T00:00:00.000+00:00,2008-03-14T00:00:00.000+00:00,P,F,A,Ashley,Du Faur,,Ashley Du Faur,AU,1546,f,AU,"9 Main Street, BEAUMONTS, SA, 5320",396892689,1985-03-06
51209309688,C,Ideal Garden Maintenance LLC,8338522,GR,1998-09-11T00:00:00.000+00:00,2000-03-18T00:00:00.000+00:00,B,,,,,,,,.,,AU,"12 Cornish Street, WILLIAMS RAA, VIC, 3027",.,
22604741100,C,,.,,1998-04-24T00:00:00.000+00:00,2002-08-25T00:00:00.000+00:00,P,F,H,Helen,Martinez,,Helen Martinez,US,6674,f,US,"3938 Crummit Lane, Omaha, NE, 68137",916391426,1979-03-24
60393068073,A,,.,,2009-04-08T00:00:00.000+00:00,,P,M,J,Jonas,Ziegler,HUDNALL,Jonas Ziegler,AT,8477,f,AT,"Gleichenberger Strasse 64, GSCHNAIDT, Styria, 8153",589832199,1988-05-19
28506362689,A,,.,,1998-04-27T00:00:00.000+00:00,,P,M,W,William,Leon,,William Leon,CA,3206,f,CA,"3486 rue Levy, Montreal, QC, H3C 5K4",351771882,1971-11-01
50826980278,C,,.,,1997-12-26T00:00:00.000+00:00,2001-11-10T00:00:00.000+00:00,P,M,B,Bernd,Fassbinder,,Bernd Fassbinder,CH,9992,f,CH,"Via Pestariso 37, St. Pantaleo, 4421",718319467,1973-03-09
88120950969,A,Franklin Music PLC,46352,ZA,1996-09-20T00:00:00.000+00:00,,B,,,,,,,,.,,ZA,"428 Dickens St, Kempton Park, Gauteng, 1629",.,
64859423396,C,Earl Abel's Agricultural,4563714,IT,1997-04-03T00:00:00.000+00:00,1998-03-14T00:00:00.000+00:00,B,,,,,,,,.,,IT,"Viale Maria Cristina di Savoia 106, Fossato, PT, 51020",.,
79817107790,C,Romp Imports AB,934145,NO,1993-10-14T00:00:00.000+00:00,1996-10-25T00:00:00.000+00:00,B,,,,,,,,.,,NO,"Brusetkollen 100, HVALSTAD, 1395",.,
23396087175,A,Simply Appraisals SICAV,80558,AU,1993-08-25T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"51 Walters Street, LILLIPUT, VIC, 3682",.,
69561931604,C,,.,,1991-05-25T00:00:00.000+00:00,2001-04-03T00:00:00.000+00:00,P,F,M,Madelein,Dibdin,POTOCNIK,Madelein Dibdin,AU,182,f,AU,"6 Austin Road, DARWIN RIVER, NT, 0841",927533470,1987-03-27
65753637875,A,,.,,2009-04-11T00:00:00.000+00:00,,P,M,J,Jonathan,Rasmussen,,Jonathan Rasmuss,DK,4400,f,DK,"Lykkesholmvej 86, Gandrup, Region Nordjylland, 9362",433697660,
14317916974,A,Galaxy Man de,51710,US,1998-04-25T00:00:00.000+00:00,,B,,,,,,,,.,,US,"3114 Davis Avenue, Santa Rosa, CA, 95401",.,
84197731960,A,Scott Ties Imports Cor,83435366,AU,2006-10-22T00:00:00.000+00:00,,B,,,,,,,,.,,AU,"1 Acheron Road, WILLUNG SOUT, VIC, 3844",.,
27312979612,C,,.,,1998-11-25T00:00:00.000+00:00,2006-10-12T00:00:00.000+00:00,P,M,M,M,Rangel,SCHUHMANN,Matteo Rangel,ES,4539,f,ES,"Alvaro Cunqueiro 81, Villafranco, Seville, 41140",877399872,1977-11-17
63889670687,C,,.,,1996-02-23T00:00:00.000+00:00,2006-07-09T00:00:00.000+00:00,P,M,W,Will,Airey,,Will Airey,AU,9711,f,AU,"73 Feather Street, SAMFORD VALL, QLD, 4520",365605570,1984-05-07
22586394419,A,,.,,2007-04-03T00:00:00.000+00:00,,P,M,C,Charles,Snyder,RAMKISSOON,Charles Snyder,CA,1601,f,CA,"845 Nelson Street, Rosseau, ON, P0C 1J0",498592903,
91837271512,C,,.,,1995-01-01T00:00:00.000+00:00,2006-07-24T00:00:00.000+00:00,P,M,N,Norman,Gaytan,,Norman Gaytan,PT,9864,f,PT,"Avenida Peixoto Pimentel 66, Santa Cruz d, Ilha das Flores, 9970-325",126593614,1985-06-09
34366187626,A,Chess King Imports Cor,319510,US,2003-06-07T00:00:00.000+00:00,,B,,,,,,,,.,,US,"4269 Riverside Drive, Clarkesville, GA, 30523",.,
50414981391,C,,.,,1992-10-10T00:00:00.000+00:00,2002-01-17T00:00:00.000+00:00,P,F,S,Stephani,Mann,,Stephani Mann,AU,964,f,AU,"73 Cofton Close, GANGARA, NSW, 2453",323164829,1984-10-15
73040550209,A,,.,,1998-02-17T00:00:00.000+00:00,,P,F,J,Janis,Cook,VANRIPER,Janis Cook,US,2779,f,US,"893 Dola Mine Road, Raleigh, NC, 27607",268364895,1983-08-27
76337265805,C,,.,,1995-02-19T00:00:00.000+00:00,1997-10-12T00:00:00.000+00:00,P,M,I,Ignazio,Marino,,Ignazio Marino,IT,8683,f,IT,"Via Giberti 43, Grugliasco, TO, 10095",203121160,
